userId	geneSymbol	geneName	entrezgene	gLink
Atp1b1	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	11931	https://www.ncbi.nlm.nih.gov/gene/?term=11931
Phyh	Phyh	phytanoyl-CoA hydroxylase	16922	https://www.ncbi.nlm.nih.gov/gene/?term=16922
Ucma	Ucma	upper zone of growth plate and cartilage matrix associated	68527	https://www.ncbi.nlm.nih.gov/gene/?term=68527
Mcm10	Mcm10	minichromosome maintenance 10 replication initiation factor	70024	https://www.ncbi.nlm.nih.gov/gene/?term=70024
Serpinc1	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	11905	https://www.ncbi.nlm.nih.gov/gene/?term=11905
Mllt10	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10	17354	https://www.ncbi.nlm.nih.gov/gene/?term=17354
Nek6	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6	59126	https://www.ncbi.nlm.nih.gov/gene/?term=59126
Pkn3	Pkn3	protein kinase N3	263803	https://www.ncbi.nlm.nih.gov/gene/?term=263803
Ddx31	Ddx31	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 31	227674	https://www.ncbi.nlm.nih.gov/gene/?term=227674
Ptges2	Ptges2	prostaglandin E synthase 2	96979	https://www.ncbi.nlm.nih.gov/gene/?term=96979
Lcn2	Lcn2	lipocalin 2	16819	https://www.ncbi.nlm.nih.gov/gene/?term=16819
Kynu	Kynu	kynureninase	70789	https://www.ncbi.nlm.nih.gov/gene/?term=70789
Agpat2	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	67512	https://www.ncbi.nlm.nih.gov/gene/?term=67512
Nacc2	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	67991	https://www.ncbi.nlm.nih.gov/gene/?term=67991
Ssna1	Ssna1	SS nuclear autoantigen 1	68475	https://www.ncbi.nlm.nih.gov/gene/?term=68475
Fam166a	Fam166a	family with sequence similarity 166, member A	68222	https://www.ncbi.nlm.nih.gov/gene/?term=68222
Slc43a1	Slc43a1	solute carrier family 43, member 1	72401	https://www.ncbi.nlm.nih.gov/gene/?term=72401
Timm10	Timm10	translocase of inner mitochondrial membrane 10	30059	https://www.ncbi.nlm.nih.gov/gene/?term=30059
Ube2l6	Ube2l6	ubiquitin-conjugating enzyme E2L 6	56791	https://www.ncbi.nlm.nih.gov/gene/?term=56791
Fastkd1	Fastkd1	FAST kinase domains 1	320720	https://www.ncbi.nlm.nih.gov/gene/?term=320720
Caprin1	Caprin1	cell cycle associated protein 1	53872	https://www.ncbi.nlm.nih.gov/gene/?term=53872
Cat	Cat	catalase	12359	https://www.ncbi.nlm.nih.gov/gene/?term=12359
Sord	Sord	sorbitol dehydrogenase	20322	https://www.ncbi.nlm.nih.gov/gene/?term=20322
Arfgap2	Arfgap2	ADP-ribosylation factor GTPase activating protein 2	77038	https://www.ncbi.nlm.nih.gov/gene/?term=77038
Adal	Adal	adenosine deaminase-like	75894	https://www.ncbi.nlm.nih.gov/gene/?term=75894
Pcna	Pcna	proliferating cell nuclear antigen	18538	https://www.ncbi.nlm.nih.gov/gene/?term=18538
Slc27a2	Slc27a2	solute carrier family 27 (fatty acid transporter), member 2	26458	https://www.ncbi.nlm.nih.gov/gene/?term=26458
Sppl2a	Sppl2a	signal peptide peptidase like 2A	66552	https://www.ncbi.nlm.nih.gov/gene/?term=66552
Ahcy	Ahcy	S-adenosylhomocysteine hydrolase	269378	https://www.ncbi.nlm.nih.gov/gene/?term=269378
Skil	Skil	SKI-like	20482	https://www.ncbi.nlm.nih.gov/gene/?term=20482
Ncoa3	Ncoa3	nuclear receptor coactivator 3	17979	https://www.ncbi.nlm.nih.gov/gene/?term=17979
Hmgcs2	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	15360	https://www.ncbi.nlm.nih.gov/gene/?term=15360
Crtc2	Crtc2	CREB regulated transcription coactivator 2	74343	https://www.ncbi.nlm.nih.gov/gene/?term=74343
Slc50a1	Slc50a1	solute carrier family 50 (sugar transporter), member 1	19729	https://www.ncbi.nlm.nih.gov/gene/?term=19729
Efna1	Efna1	ephrin A1	13636	https://www.ncbi.nlm.nih.gov/gene/?term=13636
Fga	Fga	fibrinogen alpha chain	14161	https://www.ncbi.nlm.nih.gov/gene/?term=14161
Asic5	Asic5	acid-sensing (proton-gated) ion channel family member 5	58170	https://www.ncbi.nlm.nih.gov/gene/?term=58170
Tdo2	Tdo2	tryptophan 2,3-dioxygenase	56720	https://www.ncbi.nlm.nih.gov/gene/?term=56720
Gclm	Gclm	glutamate-cysteine ligase, modifier subunit	14630	https://www.ncbi.nlm.nih.gov/gene/?term=14630
Abcd3	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	19299	https://www.ncbi.nlm.nih.gov/gene/?term=19299
Mttp	Mttp	microsomal triglyceride transfer protein	17777	https://www.ncbi.nlm.nih.gov/gene/?term=17777
Cisd2	Cisd2	CDGSH iron sulfur domain 2	67006	https://www.ncbi.nlm.nih.gov/gene/?term=67006
Decr1	Decr1	2,4-dienoyl CoA reductase 1, mitochondrial	67460	https://www.ncbi.nlm.nih.gov/gene/?term=67460
Nbn	Nbn	nibrin	27354	https://www.ncbi.nlm.nih.gov/gene/?term=27354
Aldob	Aldob	aldolase B, fructose-bisphosphate	230163	https://www.ncbi.nlm.nih.gov/gene/?term=230163
Orm3	Orm3	orosomucoid 3	18407	https://www.ncbi.nlm.nih.gov/gene/?term=18407
Dctn3	Dctn3	dynactin 3	53598	https://www.ncbi.nlm.nih.gov/gene/?term=53598
Pigo	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	56703	https://www.ncbi.nlm.nih.gov/gene/?term=56703
Stoml2	Stoml2	stomatin (Epb7.2)-like 2	66592	https://www.ncbi.nlm.nih.gov/gene/?term=66592
Tln1	Tln1	talin 1	21894	https://www.ncbi.nlm.nih.gov/gene/?term=21894
Creb3	Creb3	cAMP responsive element binding protein 3	12913	https://www.ncbi.nlm.nih.gov/gene/?term=12913
Nfia	Nfia	nuclear factor I/A	18027	https://www.ncbi.nlm.nih.gov/gene/?term=18027
Echdc2	Echdc2	enoyl Coenzyme A hydratase domain containing 2	52430	https://www.ncbi.nlm.nih.gov/gene/?term=52430
Scp2	Scp2	sterol carrier protein 2, liver	20280	https://www.ncbi.nlm.nih.gov/gene/?term=20280
P3h1	P3h1	prolyl 3-hydroxylase 1	56401	https://www.ncbi.nlm.nih.gov/gene/?term=56401
Pnrc2	Pnrc2	proline-rich nuclear receptor coactivator 2	52830	https://www.ncbi.nlm.nih.gov/gene/?term=52830
Prdx1	Prdx1	peroxiredoxin 1	18477	https://www.ncbi.nlm.nih.gov/gene/?term=18477
Akr1a1	Akr1a1	aldo-keto reductase family 1, member A1 (aldehyde reductase)	58810	https://www.ncbi.nlm.nih.gov/gene/?term=58810
Aldh4a1	Aldh4a1	aldehyde dehydrogenase 4 family, member A1	212647	https://www.ncbi.nlm.nih.gov/gene/?term=212647
Akr7a5	Akr7a5	aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)	110198	https://www.ncbi.nlm.nih.gov/gene/?term=110198
Syf2	Syf2	SYF2 homolog, RNA splicing factor (S. cerevisiae)	68592	https://www.ncbi.nlm.nih.gov/gene/?term=68592
Epb41	Epb41	erythrocyte membrane protein band 4.1	269587	https://www.ncbi.nlm.nih.gov/gene/?term=269587
Arhgef19	Arhgef19	Rho guanine nucleotide exchange factor (GEF) 19	213649	https://www.ncbi.nlm.nih.gov/gene/?term=213649
Park7	Park7	Parkinson disease (autosomal recessive, early onset) 7	57320	https://www.ncbi.nlm.nih.gov/gene/?term=57320
Errfi1	Errfi1	ERBB receptor feedback inhibitor 1	74155	https://www.ncbi.nlm.nih.gov/gene/?term=74155
Masp2	Masp2	mannan-binding lectin serine peptidase 2	17175	https://www.ncbi.nlm.nih.gov/gene/?term=17175
Kmt2e	Kmt2e	lysine (K)-specific methyltransferase 2E	69188	https://www.ncbi.nlm.nih.gov/gene/?term=69188
Mxra8	Mxra8	matrix-remodelling associated 8	74761	https://www.ncbi.nlm.nih.gov/gene/?term=74761
Dvl1	Dvl1	dishevelled segment polarity protein 1	13542	https://www.ncbi.nlm.nih.gov/gene/?term=13542
Cd38	Cd38	CD38 antigen	12494	https://www.ncbi.nlm.nih.gov/gene/?term=12494
Fosl2	Fosl2	fos-like antigen 2	14284	https://www.ncbi.nlm.nih.gov/gene/?term=14284
Cgref1	Cgref1	cell growth regulator with EF hand domain 1	68567	https://www.ncbi.nlm.nih.gov/gene/?term=68567
Khk	Khk	ketohexokinase	16548	https://www.ncbi.nlm.nih.gov/gene/?term=16548
Emilin1	Emilin1	elastin microfibril interfacer 1	100952	https://www.ncbi.nlm.nih.gov/gene/?term=100952
Ugdh	Ugdh	UDP-glucose dehydrogenase	22235	https://www.ncbi.nlm.nih.gov/gene/?term=22235
Tpst2	Tpst2	protein-tyrosine sulfotransferase 2	22022	https://www.ncbi.nlm.nih.gov/gene/?term=22022
Wsb2	Wsb2	WD repeat and SOCS box-containing 2	59043	https://www.ncbi.nlm.nih.gov/gene/?term=59043
Ccng2	Ccng2	cyclin G2	12452	https://www.ncbi.nlm.nih.gov/gene/?term=12452
G3bp2	G3bp2	GTPase activating protein (SH3 domain) binding protein 2	23881	https://www.ncbi.nlm.nih.gov/gene/?term=23881
Pitpnm2	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2	19679	https://www.ncbi.nlm.nih.gov/gene/?term=19679
Slc15a4	Slc15a4	solute carrier family 15, member 4	100561	https://www.ncbi.nlm.nih.gov/gene/?term=100561
Scarb2	Scarb2	scavenger receptor class B, member 2	12492	https://www.ncbi.nlm.nih.gov/gene/?term=12492
Hpd	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	15445	https://www.ncbi.nlm.nih.gov/gene/?term=15445
Aldh2	Aldh2	aldehyde dehydrogenase 2, mitochondrial	11669	https://www.ncbi.nlm.nih.gov/gene/?term=11669
P2rx4	P2rx4	purinergic receptor P2X, ligand-gated ion channel 4	18438	https://www.ncbi.nlm.nih.gov/gene/?term=18438
Mfsd7a	Mfsd7a	major facilitator superfamily domain containing 7A	243197	https://www.ncbi.nlm.nih.gov/gene/?term=243197
Ulk1	Ulk1	unc-51 like kinase 1	22241	https://www.ncbi.nlm.nih.gov/gene/?term=22241
Sirt4	Sirt4	sirtuin 4	75387	https://www.ncbi.nlm.nih.gov/gene/?term=75387
Pxn	Pxn	paxillin	19303	https://www.ncbi.nlm.nih.gov/gene/?term=19303
Cyp2w1	Cyp2w1	cytochrome P450, family 2, subfamily w, polypeptide 1	545817	https://www.ncbi.nlm.nih.gov/gene/?term=545817
Psmg3	Psmg3	proteasome (prosome, macropain) assembly chaperone 3	66506	https://www.ncbi.nlm.nih.gov/gene/?term=66506
Hnf1a	Hnf1a	HNF1 homeobox A	21405	https://www.ncbi.nlm.nih.gov/gene/?term=21405
Sdsl	Sdsl	serine dehydratase-like	257635	https://www.ncbi.nlm.nih.gov/gene/?term=257635
Sds	Sds	serine dehydratase	231691	https://www.ncbi.nlm.nih.gov/gene/?term=231691
Ptcd1	Ptcd1	pentatricopeptide repeat domain 1	71799	https://www.ncbi.nlm.nih.gov/gene/?term=71799
Cpsf4	Cpsf4	cleavage and polyadenylation specific factor 4	54188	https://www.ncbi.nlm.nih.gov/gene/?term=54188
Zkscan14	Zkscan14	zinc finger with KRAB and SCAN domains 14	67235	https://www.ncbi.nlm.nih.gov/gene/?term=67235
Aass	Aass	aminoadipate-semialdehyde synthase	30956	https://www.ncbi.nlm.nih.gov/gene/?term=30956
Ephb4	Ephb4	Eph receptor B4	13846	https://www.ncbi.nlm.nih.gov/gene/?term=13846
Pcolce	Pcolce	procollagen C-endopeptidase enhancer protein	18542	https://www.ncbi.nlm.nih.gov/gene/?term=18542
Zkscan1	Zkscan1	zinc finger with KRAB and SCAN domains 1	74570	https://www.ncbi.nlm.nih.gov/gene/?term=74570
Tbxas1	Tbxas1	thromboxane A synthase 1, platelet	21391	https://www.ncbi.nlm.nih.gov/gene/?term=21391
Fbxl14	Fbxl14	F-box and leucine-rich repeat protein 14	101358	https://www.ncbi.nlm.nih.gov/gene/?term=101358
Klf15	Klf15	Kruppel-like factor 15	66277	https://www.ncbi.nlm.nih.gov/gene/?term=66277
Aldh1l1	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	107747	https://www.ncbi.nlm.nih.gov/gene/?term=107747
Bhlhe40	Bhlhe40	basic helix-loop-helix family, member e40	20893	https://www.ncbi.nlm.nih.gov/gene/?term=20893
Slc6a13	Slc6a13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	14412	https://www.ncbi.nlm.nih.gov/gene/?term=14412
Mlf2	Mlf2	myeloid leukemia factor 2	30853	https://www.ncbi.nlm.nih.gov/gene/?term=30853
Ptms	Ptms	parathymosin	69202	https://www.ncbi.nlm.nih.gov/gene/?term=69202
Lag3	Lag3	lymphocyte-activation gene 3	16768	https://www.ncbi.nlm.nih.gov/gene/?term=16768
Plbd1	Plbd1	phospholipase B domain containing 1	66857	https://www.ncbi.nlm.nih.gov/gene/?term=66857
Cidec	Cidec	cell death-inducing DFFA-like effector c	14311	https://www.ncbi.nlm.nih.gov/gene/?term=14311
Ltbr	Ltbr	lymphotoxin B receptor	17000	https://www.ncbi.nlm.nih.gov/gene/?term=17000
Mzf1	Mzf1	myeloid zinc finger 1	109889	https://www.ncbi.nlm.nih.gov/gene/?term=109889
Slc27a5	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	26459	https://www.ncbi.nlm.nih.gov/gene/?term=26459
Kctd15	Kctd15	potassium channel tetramerisation domain containing 15	233107	https://www.ncbi.nlm.nih.gov/gene/?term=233107
Furin	Furin	furin (paired basic amino acid cleaving enzyme)	18550	https://www.ncbi.nlm.nih.gov/gene/?term=18550
Nr2f2	Nr2f2	nuclear receptor subfamily 2, group F, member 2	11819	https://www.ncbi.nlm.nih.gov/gene/?term=11819
Ttc23	Ttc23	tetratricopeptide repeat domain 23	67009	https://www.ncbi.nlm.nih.gov/gene/?term=67009
Lrrc28	Lrrc28	leucine rich repeat containing 28	67867	https://www.ncbi.nlm.nih.gov/gene/?term=67867
Fah	Fah	fumarylacetoacetate hydrolase	14085	https://www.ncbi.nlm.nih.gov/gene/?term=14085
Maz	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	17188	https://www.ncbi.nlm.nih.gov/gene/?term=17188
Pagr1a	Pagr1a	PAXIP1 associated glutamate rich protein 1A	67278	https://www.ncbi.nlm.nih.gov/gene/?term=67278
Mvp	Mvp	major vault protein	78388	https://www.ncbi.nlm.nih.gov/gene/?term=78388
Stard10	Stard10	START domain containing 10	56018	https://www.ncbi.nlm.nih.gov/gene/?term=56018
Dgat2	Dgat2	diacylglycerol O-acyltransferase 2	67800	https://www.ncbi.nlm.nih.gov/gene/?term=67800
Kat8	Kat8	K(lysine) acetyltransferase 8	67773	https://www.ncbi.nlm.nih.gov/gene/?term=67773
Bckdk	Bckdk	branched chain ketoacid dehydrogenase kinase	12041	https://www.ncbi.nlm.nih.gov/gene/?term=12041
Fgf21	Fgf21	NA	56636	https://www.ncbi.nlm.nih.gov/gene/?term=56636
Lamtor1	Lamtor1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	66508	https://www.ncbi.nlm.nih.gov/gene/?term=66508
Lhpp	Lhpp	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	76429	https://www.ncbi.nlm.nih.gov/gene/?term=76429
Zranb1	Zranb1	zinc finger, RAN-binding domain containing 1	360216	https://www.ncbi.nlm.nih.gov/gene/?term=360216
Renbp	Renbp	renin binding protein	19703	https://www.ncbi.nlm.nih.gov/gene/?term=19703
Naa10	Naa10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	56292	https://www.ncbi.nlm.nih.gov/gene/?term=56292
F10	F10	coagulation factor X	14058	https://www.ncbi.nlm.nih.gov/gene/?term=14058
Proz	Proz	protein Z, vitamin K-dependent plasma glycoprotein	66901	https://www.ncbi.nlm.nih.gov/gene/?term=66901
Slc25a15	Slc25a15	solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15	18408	https://www.ncbi.nlm.nih.gov/gene/?term=18408
Adrb3	Adrb3	adrenergic receptor, beta 3	11556	https://www.ncbi.nlm.nih.gov/gene/?term=11556
Eif4ebp1	Eif4ebp1	eukaryotic translation initiation factor 4E binding protein 1	13685	https://www.ncbi.nlm.nih.gov/gene/?term=13685
Gpat4	Gpat4	glycerol-3-phosphate acyltransferase 4	102247	https://www.ncbi.nlm.nih.gov/gene/?term=102247
Gsr	Gsr	glutathione reductase	14782	https://www.ncbi.nlm.nih.gov/gene/?term=14782
Slc7a2	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	11988	https://www.ncbi.nlm.nih.gov/gene/?term=11988
Tnpo2	Tnpo2	transportin 2 (importin 3, karyopherin beta 2b)	212999	https://www.ncbi.nlm.nih.gov/gene/?term=212999
Gpt2	Gpt2	glutamic pyruvate transaminase (alanine aminotransferase) 2	108682	https://www.ncbi.nlm.nih.gov/gene/?term=108682
Amfr	Amfr	autocrine motility factor receptor	23802	https://www.ncbi.nlm.nih.gov/gene/?term=23802
Mt2	Mt2	metallothionein 2	17750	https://www.ncbi.nlm.nih.gov/gene/?term=17750
Mt1	Mt1	metallothionein 1	17748	https://www.ncbi.nlm.nih.gov/gene/?term=17748
Herpud1	Herpud1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	64209	https://www.ncbi.nlm.nih.gov/gene/?term=64209
Pllp	Pllp	plasma membrane proteolipid	67801	https://www.ncbi.nlm.nih.gov/gene/?term=67801
Usp10	Usp10	ubiquitin specific peptidase 10	22224	https://www.ncbi.nlm.nih.gov/gene/?term=22224
Mast3	Mast3	microtubule associated serine/threonine kinase 3	546071	https://www.ncbi.nlm.nih.gov/gene/?term=546071
Pik3r2	Pik3r2	phosphoinositide-3-kinase regulatory subunit 2	18709	https://www.ncbi.nlm.nih.gov/gene/?term=18709
Ifi30	Ifi30	interferon gamma inducible protein 30	65972	https://www.ncbi.nlm.nih.gov/gene/?term=65972
Rab3a	Rab3a	RAB3A, member RAS oncogene family	19339	https://www.ncbi.nlm.nih.gov/gene/?term=19339
Pde4c	Pde4c	phosphodiesterase 4C, cAMP specific	110385	https://www.ncbi.nlm.nih.gov/gene/?term=110385
Hsd17b2	Hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2	15486	https://www.ncbi.nlm.nih.gov/gene/?term=15486
Lsm4	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	50783	https://www.ncbi.nlm.nih.gov/gene/?term=50783
Tsnaxip1	Tsnaxip1	translin-associated factor X (Tsnax) interacting protein 1	72236	https://www.ncbi.nlm.nih.gov/gene/?term=72236
Psmb10	Psmb10	proteasome (prosome, macropain) subunit, beta type 10	19171	https://www.ncbi.nlm.nih.gov/gene/?term=19171
Wwp2	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	66894	https://www.ncbi.nlm.nih.gov/gene/?term=66894
Bcar1	Bcar1	breast cancer anti-estrogen resistance 1	12927	https://www.ncbi.nlm.nih.gov/gene/?term=12927
Oaf	Oaf	out at first homolog	102644	https://www.ncbi.nlm.nih.gov/gene/?term=102644
Zpr1	Zpr1	ZPR1 zinc finger	22687	https://www.ncbi.nlm.nih.gov/gene/?term=22687
Apoa5	Apoa5	apolipoprotein A-V	66113	https://www.ncbi.nlm.nih.gov/gene/?term=66113
Apoa4	Apoa4	apolipoprotein A-IV	11808	https://www.ncbi.nlm.nih.gov/gene/?term=11808
Apoc3	Apoc3	apolipoprotein C-III	11814	https://www.ncbi.nlm.nih.gov/gene/?term=11814
Apoa1	Apoa1	apolipoprotein A-I	11806	https://www.ncbi.nlm.nih.gov/gene/?term=11806
Mpzl2	Mpzl2	myelin protein zero-like 2	14012	https://www.ncbi.nlm.nih.gov/gene/?term=14012
Trappc4	Trappc4	trafficking protein particle complex 4	60409	https://www.ncbi.nlm.nih.gov/gene/?term=60409
Slc37a4	Slc37a4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	14385	https://www.ncbi.nlm.nih.gov/gene/?term=14385
Anp32a	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	11737	https://www.ncbi.nlm.nih.gov/gene/?term=11737
Nnmt	Nnmt	nicotinamide N-methyltransferase	18113	https://www.ncbi.nlm.nih.gov/gene/?term=18113
Nrg4	Nrg4	neuregulin 4	83961	https://www.ncbi.nlm.nih.gov/gene/?term=83961
Elovl5	Elovl5	ELOVL family member 5, elongation of long chain fatty acids (yeast)	68801	https://www.ncbi.nlm.nih.gov/gene/?term=68801
Dpp8	Dpp8	dipeptidylpeptidase 8	74388	https://www.ncbi.nlm.nih.gov/gene/?term=74388
Scap	Scap	SREBF chaperone	235623	https://www.ncbi.nlm.nih.gov/gene/?term=235623
Nktr	Nktr	natural killer tumor recognition sequence	18087	https://www.ncbi.nlm.nih.gov/gene/?term=18087
Ss18l2	Ss18l2	SS18, nBAF chromatin remodeling complex subunit like 2	26901	https://www.ncbi.nlm.nih.gov/gene/?term=26901
Slco2a1	Slco2a1	solute carrier organic anion transporter family, member 2a1	24059	https://www.ncbi.nlm.nih.gov/gene/?term=24059
Trf	Trf	transferrin	22041	https://www.ncbi.nlm.nih.gov/gene/?term=22041
Gnai2	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	14678	https://www.ncbi.nlm.nih.gov/gene/?term=14678
Ip6k2	Ip6k2	inositol hexaphosphate kinase 2	76500	https://www.ncbi.nlm.nih.gov/gene/?term=76500
Nicn1	Nicn1	nicolin 1	66257	https://www.ncbi.nlm.nih.gov/gene/?term=66257
Amt	Amt	aminomethyltransferase	434437	https://www.ncbi.nlm.nih.gov/gene/?term=434437
Klhdc8b	Klhdc8b	kelch domain containing 8B	78267	https://www.ncbi.nlm.nih.gov/gene/?term=78267
Nt5m	Nt5m	5',3'-nucleotidase, mitochondrial	103850	https://www.ncbi.nlm.nih.gov/gene/?term=103850
Crebl2	Crebl2	cAMP responsive element binding protein-like 2	232430	https://www.ncbi.nlm.nih.gov/gene/?term=232430
Ablim3	Ablim3	actin binding LIM protein family, member 3	319713	https://www.ncbi.nlm.nih.gov/gene/?term=319713
Fbxo21	Fbxo21	F-box protein 21	231670	https://www.ncbi.nlm.nih.gov/gene/?term=231670
Triobp	Triobp	TRIO and F-actin binding protein	110253	https://www.ncbi.nlm.nih.gov/gene/?term=110253
Rnf125	Rnf125	ring finger protein 125	67664	https://www.ncbi.nlm.nih.gov/gene/?term=67664
Gga1	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	106039	https://www.ncbi.nlm.nih.gov/gene/?term=106039
Cnppd1	Cnppd1	cyclin Pas1/PHO80 domain containing 1	69171	https://www.ncbi.nlm.nih.gov/gene/?term=69171
Mgll	Mgll	monoglyceride lipase	23945	https://www.ncbi.nlm.nih.gov/gene/?term=23945
Kctd17	Kctd17	potassium channel tetramerisation domain containing 17	72844	https://www.ncbi.nlm.nih.gov/gene/?term=72844
Ptprf	Ptprf	protein tyrosine phosphatase, receptor type, F	19268	https://www.ncbi.nlm.nih.gov/gene/?term=19268
Lpp	Lpp	LIM domain containing preferred translocation partner in lipoma	210126	https://www.ncbi.nlm.nih.gov/gene/?term=210126
Mif	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	17319	https://www.ncbi.nlm.nih.gov/gene/?term=17319
Dpyd	Dpyd	dihydropyrimidine dehydrogenase	99586	https://www.ncbi.nlm.nih.gov/gene/?term=99586
Rtp4	Rtp4	receptor transporter protein 4	67775	https://www.ncbi.nlm.nih.gov/gene/?term=67775
Palmd	Palmd	palmdelphin	114301	https://www.ncbi.nlm.nih.gov/gene/?term=114301
Tomm6	Tomm6	translocase of outer mitochondrial membrane 6	66119	https://www.ncbi.nlm.nih.gov/gene/?term=66119
Idua	Idua	iduronidase, alpha-L	15932	https://www.ncbi.nlm.nih.gov/gene/?term=15932
Spata2l	Spata2l	spermatogenesis associated 2-like	78779	https://www.ncbi.nlm.nih.gov/gene/?term=78779
Hacd3	Hacd3	3-hydroxyacyl-CoA dehydratase 3	57874	https://www.ncbi.nlm.nih.gov/gene/?term=57874
Nat8f2	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2	93673	https://www.ncbi.nlm.nih.gov/gene/?term=93673
Lrrc24	Lrrc24	leucine rich repeat containing 24	378937	https://www.ncbi.nlm.nih.gov/gene/?term=378937
Foxn3	Foxn3	forkhead box N3	71375	https://www.ncbi.nlm.nih.gov/gene/?term=71375
Lrrc14	Lrrc14	leucine rich repeat containing 14	223664	https://www.ncbi.nlm.nih.gov/gene/?term=223664
Recql4	Recql4	RecQ protein-like 4	79456	https://www.ncbi.nlm.nih.gov/gene/?term=79456
Ppp1r16a	Ppp1r16a	protein phosphatase 1, regulatory subunit 16A	73062	https://www.ncbi.nlm.nih.gov/gene/?term=73062
Foxh1	Foxh1	forkhead box H1	14106	https://www.ncbi.nlm.nih.gov/gene/?term=14106
Mrpl15	Mrpl15	mitochondrial ribosomal protein L15	27395	https://www.ncbi.nlm.nih.gov/gene/?term=27395
Fgg	Fgg	fibrinogen gamma chain	99571	https://www.ncbi.nlm.nih.gov/gene/?term=99571
Cdk10	Cdk10	cyclin-dependent kinase 10	234854	https://www.ncbi.nlm.nih.gov/gene/?term=234854
Klf9	Klf9	Kruppel-like factor 9	16601	https://www.ncbi.nlm.nih.gov/gene/?term=16601
Chmp2a	Chmp2a	charged multivesicular body protein 2A	68953	https://www.ncbi.nlm.nih.gov/gene/?term=68953
Zfp446	Zfp446	zinc finger protein 446	269870	https://www.ncbi.nlm.nih.gov/gene/?term=269870
Zdhhc5	Zdhhc5	zinc finger, DHHC domain containing 5	228136	https://www.ncbi.nlm.nih.gov/gene/?term=228136
Pomt2	Pomt2	protein-O-mannosyltransferase 2	217734	https://www.ncbi.nlm.nih.gov/gene/?term=217734
Irf2bpl	Irf2bpl	interferon regulatory factor 2 binding protein-like	238330	https://www.ncbi.nlm.nih.gov/gene/?term=238330
Rhbdd3	Rhbdd3	rhomboid domain containing 3	279766	https://www.ncbi.nlm.nih.gov/gene/?term=279766
Agpat1	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	55979	https://www.ncbi.nlm.nih.gov/gene/?term=55979
Exosc4	Exosc4	exosome component 4	109075	https://www.ncbi.nlm.nih.gov/gene/?term=109075
Sdr42e1	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	74032	https://www.ncbi.nlm.nih.gov/gene/?term=74032
AI661453	AI661453	expressed sequence AI661453	224833	https://www.ncbi.nlm.nih.gov/gene/?term=224833
Zfp707	Zfp707	zinc finger protein 707	69020	https://www.ncbi.nlm.nih.gov/gene/?term=69020
Caskin2	Caskin2	CASK-interacting protein 2	140721	https://www.ncbi.nlm.nih.gov/gene/?term=140721
Zfp395	Zfp395	zinc finger protein 395	380912	https://www.ncbi.nlm.nih.gov/gene/?term=380912
Atp5h	Atp5h	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D	71679	https://www.ncbi.nlm.nih.gov/gene/?term=71679
Pbx2	Pbx2	pre B cell leukemia homeobox 2	18515	https://www.ncbi.nlm.nih.gov/gene/?term=18515
Grn	Grn	granulin	14824	https://www.ncbi.nlm.nih.gov/gene/?term=14824
Sirt6	Sirt6	sirtuin 6	50721	https://www.ncbi.nlm.nih.gov/gene/?term=50721
