userId	geneSymbol	geneName	entrezgene	gLink
Chmp2a	Chmp2a	charged multivesicular body protein 2A	68953	https://www.ncbi.nlm.nih.gov/gene/?term=68953
Gde1	Gde1	glycerophosphodiester phosphodiesterase 1	56209	https://www.ncbi.nlm.nih.gov/gene/?term=56209
Zdhhc5	Zdhhc5	zinc finger, DHHC domain containing 5	228136	https://www.ncbi.nlm.nih.gov/gene/?term=228136
Agpat1	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	55979	https://www.ncbi.nlm.nih.gov/gene/?term=55979
Sdr42e1	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	74032	https://www.ncbi.nlm.nih.gov/gene/?term=74032
AI661453	AI661453	expressed sequence AI661453	224833	https://www.ncbi.nlm.nih.gov/gene/?term=224833
Zfp707	Zfp707	zinc finger protein 707	69020	https://www.ncbi.nlm.nih.gov/gene/?term=69020
Caskin2	Caskin2	CASK-interacting protein 2	140721	https://www.ncbi.nlm.nih.gov/gene/?term=140721
Zfp395	Zfp395	zinc finger protein 395	380912	https://www.ncbi.nlm.nih.gov/gene/?term=380912
Pbx2	Pbx2	pre B cell leukemia homeobox 2	18515	https://www.ncbi.nlm.nih.gov/gene/?term=18515
Grn	Grn	granulin	14824	https://www.ncbi.nlm.nih.gov/gene/?term=14824
Gpsm3	Gpsm3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	106512	https://www.ncbi.nlm.nih.gov/gene/?term=106512
Arl4d	Arl4d	ADP-ribosylation factor-like 4D	80981	https://www.ncbi.nlm.nih.gov/gene/?term=80981
Dapk3	Dapk3	death-associated protein kinase 3	13144	https://www.ncbi.nlm.nih.gov/gene/?term=13144
Eef2	Eef2	eukaryotic translation elongation factor 2	13629	https://www.ncbi.nlm.nih.gov/gene/?term=13629
Eva1a	Eva1a	eva-1 homolog A (C. elegans)	232146	https://www.ncbi.nlm.nih.gov/gene/?term=232146
Wnk4	Wnk4	WNK lysine deficient protein kinase 4	69847	https://www.ncbi.nlm.nih.gov/gene/?term=69847
Lcat	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
Oaz1	Oaz1	ornithine decarboxylase antizyme 1	18245	https://www.ncbi.nlm.nih.gov/gene/?term=18245
Hectd1	Hectd1	HECT domain E3 ubiquitin protein ligase 1	207304	https://www.ncbi.nlm.nih.gov/gene/?term=207304
Plekhj1	Plekhj1	pleckstrin homology domain containing, family J member 1	78670	https://www.ncbi.nlm.nih.gov/gene/?term=78670
Fbxo33	Fbxo33	F-box protein 33	70611	https://www.ncbi.nlm.nih.gov/gene/?term=70611
Klf16	Klf16	Kruppel-like factor 16	118445	https://www.ncbi.nlm.nih.gov/gene/?term=118445
Foxa1	Foxa1	forkhead box A1	15375	https://www.ncbi.nlm.nih.gov/gene/?term=15375
Plk5	Plk5	polo like kinase 5	216166	https://www.ncbi.nlm.nih.gov/gene/?term=216166
Reep6	Reep6	receptor accessory protein 6	70335	https://www.ncbi.nlm.nih.gov/gene/?term=70335
Leng8	Leng8	leukocyte receptor cluster (LRC) member 8	232798	https://www.ncbi.nlm.nih.gov/gene/?term=232798
Midn	Midn	midnolin	59090	https://www.ncbi.nlm.nih.gov/gene/?term=59090
Cbarp	Cbarp	calcium channel, voltage-dependent, beta subunit associated regulatory protein	100503659	https://www.ncbi.nlm.nih.gov/gene/?term=100503659
Sbno2	Sbno2	strawberry notch 2	216161	https://www.ncbi.nlm.nih.gov/gene/?term=216161
Ugt2a3	Ugt2a3	UDP glucuronosyltransferase 2 family, polypeptide A3	72094	https://www.ncbi.nlm.nih.gov/gene/?term=72094
R3hdm4	R3hdm4	R3H domain containing 4	109284	https://www.ncbi.nlm.nih.gov/gene/?term=109284
AI182371	AI182371	expressed sequence AI182371	98870	https://www.ncbi.nlm.nih.gov/gene/?term=98870
Zhx3	Zhx3	zinc fingers and homeoboxes 3	320799	https://www.ncbi.nlm.nih.gov/gene/?term=320799
Pip4p1	Pip4p1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	219024	https://www.ncbi.nlm.nih.gov/gene/?term=219024
Apex1	Apex1	apurinic/apyrimidinic endonuclease 1	11792	https://www.ncbi.nlm.nih.gov/gene/?term=11792
Fam214b	Fam214b	family with sequence similarity 214, member B	230088	https://www.ncbi.nlm.nih.gov/gene/?term=230088
Hyal3	Hyal3	hyaluronoglucosaminidase 3	109685	https://www.ncbi.nlm.nih.gov/gene/?term=109685
Rfxank	Rfxank	regulatory factor X-associated ankyrin-containing protein	19727	https://www.ncbi.nlm.nih.gov/gene/?term=19727
Leap2	Leap2	liver-expressed antimicrobial peptide 2	259301	https://www.ncbi.nlm.nih.gov/gene/?term=259301
Sec24a	Sec24a	Sec24 related gene family, member A (S. cerevisiae)	77371	https://www.ncbi.nlm.nih.gov/gene/?term=77371
Siah2	Siah2	siah E3 ubiquitin protein ligase 2	20439	https://www.ncbi.nlm.nih.gov/gene/?term=20439
Fam13b	Fam13b	family with sequence similarity 13, member B	225358	https://www.ncbi.nlm.nih.gov/gene/?term=225358
Rfxap	Rfxap	regulatory factor X-associated protein	170767	https://www.ncbi.nlm.nih.gov/gene/?term=170767
Tbc1d9b	Tbc1d9b	TBC1 domain family, member 9B	76795	https://www.ncbi.nlm.nih.gov/gene/?term=76795
Tmem184a	Tmem184a	transmembrane protein 184a	231832	https://www.ncbi.nlm.nih.gov/gene/?term=231832
Entpd8	Entpd8	ectonucleoside triphosphate diphosphohydrolase 8	72090	https://www.ncbi.nlm.nih.gov/gene/?term=72090
Mrpl55	Mrpl55	mitochondrial ribosomal protein L55	67212	https://www.ncbi.nlm.nih.gov/gene/?term=67212
Arhgef26	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	622434	https://www.ncbi.nlm.nih.gov/gene/?term=622434
Prodh2	Prodh2	proline dehydrogenase (oxidase) 2	56189	https://www.ncbi.nlm.nih.gov/gene/?term=56189
Lrfn3	Lrfn3	leucine rich repeat and fibronectin type III domain containing 3	233067	https://www.ncbi.nlm.nih.gov/gene/?term=233067
Trim17	Trim17	tripartite motif-containing 17	56631	https://www.ncbi.nlm.nih.gov/gene/?term=56631
Azgp1	Azgp1	alpha-2-glycoprotein 1, zinc	12007	https://www.ncbi.nlm.nih.gov/gene/?term=12007
Slc35b2	Slc35b2	solute carrier family 35, member B2	73836	https://www.ncbi.nlm.nih.gov/gene/?term=73836
Cyb561d2	Cyb561d2	cytochrome b-561 domain containing 2	56368	https://www.ncbi.nlm.nih.gov/gene/?term=56368
Itih2	Itih2	inter-alpha trypsin inhibitor, heavy chain 2	16425	https://www.ncbi.nlm.nih.gov/gene/?term=16425
Larp1	Larp1	La ribonucleoprotein domain family, member 1	73158	https://www.ncbi.nlm.nih.gov/gene/?term=73158
Srrt	Srrt	serrate RNA effector molecule homolog (Arabidopsis)	83701	https://www.ncbi.nlm.nih.gov/gene/?term=83701
Ranbp10	Ranbp10	RAN binding protein 10	74334	https://www.ncbi.nlm.nih.gov/gene/?term=74334
Slc30a1	Slc30a1	solute carrier family 30 (zinc transporter), member 1	22782	https://www.ncbi.nlm.nih.gov/gene/?term=22782
Mavs	Mavs	mitochondrial antiviral signaling protein	228607	https://www.ncbi.nlm.nih.gov/gene/?term=228607
Atoh8	Atoh8	atonal bHLH transcription factor 8	71093	https://www.ncbi.nlm.nih.gov/gene/?term=71093
H2-DMa	H2-DMa	histocompatibility 2, class II, locus DMa	14998	https://www.ncbi.nlm.nih.gov/gene/?term=14998
Cisd1	Cisd1	CDGSH iron sulfur domain 1	52637	https://www.ncbi.nlm.nih.gov/gene/?term=52637
Mbl1	Mbl1	mannose-binding lectin (protein A) 1	17194	https://www.ncbi.nlm.nih.gov/gene/?term=17194
Mat1a	Mat1a	methionine adenosyltransferase I, alpha	11720	https://www.ncbi.nlm.nih.gov/gene/?term=11720
Ppm1k	Ppm1k	protein phosphatase 1K (PP2C domain containing)	243382	https://www.ncbi.nlm.nih.gov/gene/?term=243382
Fdxacb1	Fdxacb1	ferredoxin-fold anticodon binding domain containing 1	382137	https://www.ncbi.nlm.nih.gov/gene/?term=382137
Ndufv1	Ndufv1	NADH:ubiquinone oxidoreductase core subunit V1	17995	https://www.ncbi.nlm.nih.gov/gene/?term=17995
1110032A03Rik	1110032A03Rik	RIKEN cDNA 1110032A03 gene	68721	https://www.ncbi.nlm.nih.gov/gene/?term=68721
Cdkn2aip	Cdkn2aip	CDKN2A interacting protein	70925	https://www.ncbi.nlm.nih.gov/gene/?term=70925
Fbxo8	Fbxo8	F-box protein 8	50753	https://www.ncbi.nlm.nih.gov/gene/?term=50753
Tlcd2	Tlcd2	TLC domain containing 2	380712	https://www.ncbi.nlm.nih.gov/gene/?term=380712
Serpinf2	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	18816	https://www.ncbi.nlm.nih.gov/gene/?term=18816
Slc22a23	Slc22a23	solute carrier family 22, member 23	73102	https://www.ncbi.nlm.nih.gov/gene/?term=73102
Lasp1	Lasp1	LIM and SH3 protein 1	16796	https://www.ncbi.nlm.nih.gov/gene/?term=16796
Setd1b	Setd1b	SET domain containing 1B	208043	https://www.ncbi.nlm.nih.gov/gene/?term=208043
Txnip	Txnip	thioredoxin interacting protein	56338	https://www.ncbi.nlm.nih.gov/gene/?term=56338
Abhd17c	Abhd17c	abhydrolase domain containing 17C	70178	https://www.ncbi.nlm.nih.gov/gene/?term=70178
Polr2l	Polr2l	polymerase (RNA) II (DNA directed) polypeptide L	66491	https://www.ncbi.nlm.nih.gov/gene/?term=66491
Prr3	Prr3	proline-rich polypeptide 3	75210	https://www.ncbi.nlm.nih.gov/gene/?term=75210
Ptov1	Ptov1	prostate tumor over expressed gene 1	84113	https://www.ncbi.nlm.nih.gov/gene/?term=84113
Gdf15	Gdf15	growth differentiation factor 15	23886	https://www.ncbi.nlm.nih.gov/gene/?term=23886
Tbc1d17	Tbc1d17	TBC1 domain family, member 17	233204	https://www.ncbi.nlm.nih.gov/gene/?term=233204
Atf5	Atf5	activating transcription factor 5	107503	https://www.ncbi.nlm.nih.gov/gene/?term=107503
Pcid2	Pcid2	PCI domain containing 2	234069	https://www.ncbi.nlm.nih.gov/gene/?term=234069
Fndc4	Fndc4	fibronectin type III domain containing 4	64339	https://www.ncbi.nlm.nih.gov/gene/?term=64339
Ift172	Ift172	intraflagellar transport 172	67661	https://www.ncbi.nlm.nih.gov/gene/?term=67661
Mindy1	Mindy1	MINDY lysine 48 deubiquitinase 1	75007	https://www.ncbi.nlm.nih.gov/gene/?term=75007
Wdr26	Wdr26	WD repeat domain 26	226757	https://www.ncbi.nlm.nih.gov/gene/?term=226757
Nlrp6	Nlrp6	NLR family, pyrin domain containing 6	101613	https://www.ncbi.nlm.nih.gov/gene/?term=101613
Ost4	Ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic)	67695	https://www.ncbi.nlm.nih.gov/gene/?term=67695
Trmt112	Trmt112	tRNA methyltransferase 11-2	67674	https://www.ncbi.nlm.nih.gov/gene/?term=67674
Rpl12	Rpl12	ribosomal protein L12	269261	https://www.ncbi.nlm.nih.gov/gene/?term=269261
Dido1	Dido1	death inducer-obliterator 1	23856	https://www.ncbi.nlm.nih.gov/gene/?term=23856
Edc3	Edc3	enhancer of mRNA decapping 3	353190	https://www.ncbi.nlm.nih.gov/gene/?term=353190
Rabggtb	Rabggtb	Rab geranylgeranyl transferase, b subunit	19352	https://www.ncbi.nlm.nih.gov/gene/?term=19352
Picalm	Picalm	phosphatidylinositol binding clathrin assembly protein	233489	https://www.ncbi.nlm.nih.gov/gene/?term=233489
Ttc36	Ttc36	tetratricopeptide repeat domain 36	192653	https://www.ncbi.nlm.nih.gov/gene/?term=192653
Tcta	Tcta	T cell leukemia translocation altered gene	102791	https://www.ncbi.nlm.nih.gov/gene/?term=102791
Hnrnpu	Hnrnpu	heterogeneous nuclear ribonucleoprotein U	51810	https://www.ncbi.nlm.nih.gov/gene/?term=51810
Coro7	Coro7	coronin 7	78885	https://www.ncbi.nlm.nih.gov/gene/?term=78885
Mrpl12	Mrpl12	mitochondrial ribosomal protein L12	56282	https://www.ncbi.nlm.nih.gov/gene/?term=56282
Kyat1	Kyat1	kynurenine aminotransferase 1	70266	https://www.ncbi.nlm.nih.gov/gene/?term=70266
Rxrb	Rxrb	retinoid X receptor beta	20182	https://www.ncbi.nlm.nih.gov/gene/?term=20182
Oxld1	Oxld1	oxidoreductase like domain containing 1	66431	https://www.ncbi.nlm.nih.gov/gene/?term=66431
Thap3	Thap3	THAP domain containing, apoptosis associated protein 3	69876	https://www.ncbi.nlm.nih.gov/gene/?term=69876
Cpeb2	Cpeb2	cytoplasmic polyadenylation element binding protein 2	231207	https://www.ncbi.nlm.nih.gov/gene/?term=231207
Trim14	Trim14	tripartite motif-containing 14	74735	https://www.ncbi.nlm.nih.gov/gene/?term=74735
Rhbdd2	Rhbdd2	rhomboid domain containing 2	215160	https://www.ncbi.nlm.nih.gov/gene/?term=215160
Sinhcaf	Sinhcaf	SIN3-HDAC complex associated factor	56306	https://www.ncbi.nlm.nih.gov/gene/?term=56306
Timeless	Timeless	timeless circadian clock 1	21853	https://www.ncbi.nlm.nih.gov/gene/?term=21853
Nup43	Nup43	nucleoporin 43	69912	https://www.ncbi.nlm.nih.gov/gene/?term=69912
Rbms2	Rbms2	RNA binding motif, single stranded interacting protein 2	56516	https://www.ncbi.nlm.nih.gov/gene/?term=56516
Ndufb10	Ndufb10	NADH:ubiquinone oxidoreductase subunit B10	68342	https://www.ncbi.nlm.nih.gov/gene/?term=68342
Baz2a	Baz2a	bromodomain adjacent to zinc finger domain, 2A	116848	https://www.ncbi.nlm.nih.gov/gene/?term=116848
Bmf	Bmf	BCL2 modifying factor	171543	https://www.ncbi.nlm.nih.gov/gene/?term=171543
Rdh7	Rdh7	retinol dehydrogenase 7	54150	https://www.ncbi.nlm.nih.gov/gene/?term=54150
Kyat3	Kyat3	kynurenine aminotransferase 3	229905	https://www.ncbi.nlm.nih.gov/gene/?term=229905
Tbc1d10c	Tbc1d10c	TBC1 domain family, member 10c	108995	https://www.ncbi.nlm.nih.gov/gene/?term=108995
Lrp1	Lrp1	low density lipoprotein receptor-related protein 1	16971	https://www.ncbi.nlm.nih.gov/gene/?term=16971
Cdk6	Cdk6	cyclin-dependent kinase 6	12571	https://www.ncbi.nlm.nih.gov/gene/?term=12571
Ddx58	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	230073	https://www.ncbi.nlm.nih.gov/gene/?term=230073
Trim7	Trim7	tripartite motif-containing 7	94089	https://www.ncbi.nlm.nih.gov/gene/?term=94089
Trim41	Trim41	tripartite motif-containing 41	211007	https://www.ncbi.nlm.nih.gov/gene/?term=211007
Ppp1ca	Ppp1ca	protein phosphatase 1 catalytic subunit alpha	19045	https://www.ncbi.nlm.nih.gov/gene/?term=19045
Slc26a10	Slc26a10	solute carrier family 26, member 10	216441	https://www.ncbi.nlm.nih.gov/gene/?term=216441
Gstm2	Gstm2	glutathione S-transferase, mu 2	14863	https://www.ncbi.nlm.nih.gov/gene/?term=14863
Apoc1	Apoc1	apolipoprotein C-I	11812	https://www.ncbi.nlm.nih.gov/gene/?term=11812
Rad54l2	Rad54l2	RAD54 like 2 (S. cerevisiae)	81000	https://www.ncbi.nlm.nih.gov/gene/?term=81000
Clcf1	Clcf1	cardiotrophin-like cytokine factor 1	56708	https://www.ncbi.nlm.nih.gov/gene/?term=56708
Madd	Madd	MAP-kinase activating death domain	228355	https://www.ncbi.nlm.nih.gov/gene/?term=228355
Tbl3	Tbl3	transducin (beta)-like 3	213773	https://www.ncbi.nlm.nih.gov/gene/?term=213773
Camta2	Camta2	calmodulin binding transcription activator 2	216874	https://www.ncbi.nlm.nih.gov/gene/?term=216874
Rnf167	Rnf167	ring finger protein 167	70510	https://www.ncbi.nlm.nih.gov/gene/?term=70510
Spen	Spen	spen family transcription repressor	56381	https://www.ncbi.nlm.nih.gov/gene/?term=56381
Cept1	Cept1	choline/ethanolaminephosphotransferase 1	99712	https://www.ncbi.nlm.nih.gov/gene/?term=99712
Zmynd15	Zmynd15	zinc finger, MYND-type containing 15	574428	https://www.ncbi.nlm.nih.gov/gene/?term=574428
Szrd1	Szrd1	SUZ RNA binding domain containing 1	213491	https://www.ncbi.nlm.nih.gov/gene/?term=213491
Erf	Erf	Ets2 repressor factor	13875	https://www.ncbi.nlm.nih.gov/gene/?term=13875
Gfer	Gfer	growth factor, augmenter of liver regeneration	11692	https://www.ncbi.nlm.nih.gov/gene/?term=11692
Foxa3	Foxa3	forkhead box A3	15377	https://www.ncbi.nlm.nih.gov/gene/?term=15377
Slc19a2	Slc19a2	solute carrier family 19 (thiamine transporter), member 2	116914	https://www.ncbi.nlm.nih.gov/gene/?term=116914
Wwp1	Wwp1	WW domain containing E3 ubiquitin protein ligase 1	107568	https://www.ncbi.nlm.nih.gov/gene/?term=107568
Trir	Trir	telomerase RNA component interacting RNase	68544	https://www.ncbi.nlm.nih.gov/gene/?term=68544
Mul1	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	68350	https://www.ncbi.nlm.nih.gov/gene/?term=68350
Rgl2	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	19732	https://www.ncbi.nlm.nih.gov/gene/?term=19732
Ccdc9	Ccdc9	coiled-coil domain containing 9	243846	https://www.ncbi.nlm.nih.gov/gene/?term=243846
Cdc42ep4	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	56699	https://www.ncbi.nlm.nih.gov/gene/?term=56699
Ppp2r2d	Ppp2r2d	protein phosphatase 2, regulatory subunit B, delta	52432	https://www.ncbi.nlm.nih.gov/gene/?term=52432
Ppp4r3a	Ppp4r3a	protein phosphatase 4 regulatory subunit 3A	68734	https://www.ncbi.nlm.nih.gov/gene/?term=68734
Ndufa7	Ndufa7	NADH:ubiquinone oxidoreductase subunit A7	66416	https://www.ncbi.nlm.nih.gov/gene/?term=66416
2010003K11Rik	2010003K11Rik	RIKEN cDNA 2010003K11 gene	69861	https://www.ncbi.nlm.nih.gov/gene/?term=69861
Hnrnpf	Hnrnpf	heterogeneous nuclear ribonucleoprotein F	98758	https://www.ncbi.nlm.nih.gov/gene/?term=98758
Kank3	Kank3	KN motif and ankyrin repeat domains 3	80880	https://www.ncbi.nlm.nih.gov/gene/?term=80880
Ppig	Ppig	peptidyl-prolyl isomerase G (cyclophilin G)	228005	https://www.ncbi.nlm.nih.gov/gene/?term=228005
Armc5	Armc5	armadillo repeat containing 5	233912	https://www.ncbi.nlm.nih.gov/gene/?term=233912
Slc35e2	Slc35e2	solute carrier family 35, member E2	320541	https://www.ncbi.nlm.nih.gov/gene/?term=320541
Dennd4b	Dennd4b	DENN/MADD domain containing 4B	229541	https://www.ncbi.nlm.nih.gov/gene/?term=229541
Dhrs7b	Dhrs7b	dehydrogenase/reductase (SDR family) member 7B	216820	https://www.ncbi.nlm.nih.gov/gene/?term=216820
Atxn2	Atxn2	ataxin 2	20239	https://www.ncbi.nlm.nih.gov/gene/?term=20239
Stk40	Stk40	serine/threonine kinase 40	74178	https://www.ncbi.nlm.nih.gov/gene/?term=74178
Zfyve1	Zfyve1	zinc finger, FYVE domain containing 1	217695	https://www.ncbi.nlm.nih.gov/gene/?term=217695
Alkbh6	Alkbh6	alkB homolog 6	233065	https://www.ncbi.nlm.nih.gov/gene/?term=233065
Notum	Notum	notum palmitoleoyl-protein carboxylesterase	77583	https://www.ncbi.nlm.nih.gov/gene/?term=77583
Onecut1	Onecut1	one cut domain, family member 1	15379	https://www.ncbi.nlm.nih.gov/gene/?term=15379
Synpo	Synpo	synaptopodin	104027	https://www.ncbi.nlm.nih.gov/gene/?term=104027
Pigv	Pigv	phosphatidylinositol glycan anchor biosynthesis, class V	230801	https://www.ncbi.nlm.nih.gov/gene/?term=230801
Tmem11	Tmem11	transmembrane protein 11	216821	https://www.ncbi.nlm.nih.gov/gene/?term=216821
Leng9	Leng9	leukocyte receptor cluster (LRC) member 9	243813	https://www.ncbi.nlm.nih.gov/gene/?term=243813
Pgp	Pgp	phosphoglycolate phosphatase	67078	https://www.ncbi.nlm.nih.gov/gene/?term=67078
Zbtb37	Zbtb37	zinc finger and BTB domain containing 37	240869	https://www.ncbi.nlm.nih.gov/gene/?term=240869
Gimap5	Gimap5	GTPase, IMAP family member 5	317757	https://www.ncbi.nlm.nih.gov/gene/?term=317757
Adamtsl5	Adamtsl5	ADAMTS-like 5	66548	https://www.ncbi.nlm.nih.gov/gene/?term=66548
Ccdc84	Ccdc84	coiled-coil domain containing 84	382073	https://www.ncbi.nlm.nih.gov/gene/?term=382073
Gls2	Gls2	glutaminase 2 (liver, mitochondrial)	216456	https://www.ncbi.nlm.nih.gov/gene/?term=216456
Irf2bp1	Irf2bp1	interferon regulatory factor 2 binding protein 1	272359	https://www.ncbi.nlm.nih.gov/gene/?term=272359
S100a1	S100a1	S100 calcium binding protein A1	20193	https://www.ncbi.nlm.nih.gov/gene/?term=20193
Gpr146	Gpr146	G protein-coupled receptor 146	80290	https://www.ncbi.nlm.nih.gov/gene/?term=80290
Marveld1	Marveld1	MARVEL (membrane-associating) domain containing 1	277010	https://www.ncbi.nlm.nih.gov/gene/?term=277010
Rps2	Rps2	ribosomal protein S2	16898	https://www.ncbi.nlm.nih.gov/gene/?term=16898
Ackr2	Ackr2	atypical chemokine receptor 2	59289	https://www.ncbi.nlm.nih.gov/gene/?term=59289
9930012K11Rik	9930012K11Rik	RIKEN cDNA 9930012K11 gene	268759	https://www.ncbi.nlm.nih.gov/gene/?term=268759
Zbtb39	Zbtb39	zinc finger and BTB domain containing 39	320080	https://www.ncbi.nlm.nih.gov/gene/?term=320080
Fads6	Fads6	fatty acid desaturase domain family, member 6	328035	https://www.ncbi.nlm.nih.gov/gene/?term=328035
Shb	Shb	src homology 2 domain-containing transforming protein B	230126	https://www.ncbi.nlm.nih.gov/gene/?term=230126
Uqcrq	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII	22272	https://www.ncbi.nlm.nih.gov/gene/?term=22272
Shld1	Shld1	shieldin complex subunit 1	73747	https://www.ncbi.nlm.nih.gov/gene/?term=73747
Prrt2	Prrt2	proline-rich transmembrane protein 2	69017	https://www.ncbi.nlm.nih.gov/gene/?term=69017
Pigw	Pigw	phosphatidylinositol glycan anchor biosynthesis, class W	70325	https://www.ncbi.nlm.nih.gov/gene/?term=70325
Cirbp	Cirbp	cold inducible RNA binding protein	12696	https://www.ncbi.nlm.nih.gov/gene/?term=12696
Preb	Preb	prolactin regulatory element binding	50907	https://www.ncbi.nlm.nih.gov/gene/?term=50907
Wdr81	Wdr81	WD repeat domain 81	192652	https://www.ncbi.nlm.nih.gov/gene/?term=192652
Cox19	Cox19	cytochrome c oxidase assembly protein 19	68033	https://www.ncbi.nlm.nih.gov/gene/?term=68033
Sys1	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	66460	https://www.ncbi.nlm.nih.gov/gene/?term=66460
Bricd5	Bricd5	BRICHOS domain containing 5	319259	https://www.ncbi.nlm.nih.gov/gene/?term=319259
Zfp62	Zfp62	zinc finger protein 62	22720	https://www.ncbi.nlm.nih.gov/gene/?term=22720
Yod1	Yod1	YOD1 deubiquitinase	226418	https://www.ncbi.nlm.nih.gov/gene/?term=226418
Rbm12b1	Rbm12b1	RNA binding motif protein 12 B1	72397	https://www.ncbi.nlm.nih.gov/gene/?term=72397
Tefm	Tefm	transcription elongation factor, mitochondrial	68550	https://www.ncbi.nlm.nih.gov/gene/?term=68550
Ticam1	Ticam1	toll-like receptor adaptor molecule 1	106759	https://www.ncbi.nlm.nih.gov/gene/?term=106759
Khnyn	Khnyn	KH and NYN domain containing	219094	https://www.ncbi.nlm.nih.gov/gene/?term=219094
Odf3b	Odf3b	outer dense fiber of sperm tails 3B	70113	https://www.ncbi.nlm.nih.gov/gene/?term=70113
Tgif1	Tgif1	TGFB-induced factor homeobox 1	21815	https://www.ncbi.nlm.nih.gov/gene/?term=21815
Rps8	Rps8	ribosomal protein S8	20116	https://www.ncbi.nlm.nih.gov/gene/?term=20116
Wbp1l	Wbp1l	WW domain binding protein 1 like	226178	https://www.ncbi.nlm.nih.gov/gene/?term=226178
Lonp2	Lonp2	lon peptidase 2, peroxisomal	66887	https://www.ncbi.nlm.nih.gov/gene/?term=66887
Cracr2b	Cracr2b	calcium release activated channel regulator 2B	213573	https://www.ncbi.nlm.nih.gov/gene/?term=213573
Coa7	Coa7	cytochrome c oxidase assembly factor 7	69893	https://www.ncbi.nlm.nih.gov/gene/?term=69893
Mypop	Mypop	Myb-related transcription factor, partner of profilin	232934	https://www.ncbi.nlm.nih.gov/gene/?term=232934
Depp1	Depp1	DEPP1 autophagy regulator	213393	https://www.ncbi.nlm.nih.gov/gene/?term=213393
Tob2	Tob2	transducer of ERBB2, 2	57259	https://www.ncbi.nlm.nih.gov/gene/?term=57259
E130114P18Rik	E130114P18Rik	RIKEN cDNA E130114P18 gene	319865	https://www.ncbi.nlm.nih.gov/gene/?term=319865
Zfp689	Zfp689	zinc finger protein 689	71131	https://www.ncbi.nlm.nih.gov/gene/?term=71131
Ankrd34a	Ankrd34a	ankyrin repeat domain 34A	545554	https://www.ncbi.nlm.nih.gov/gene/?term=545554
Agtr1a	Agtr1a	angiotensin II receptor, type 1a	11607	https://www.ncbi.nlm.nih.gov/gene/?term=11607
Lix1l	Lix1l	Lix1-like	280411	https://www.ncbi.nlm.nih.gov/gene/?term=280411
Aff4	Aff4	AF4/FMR2 family, member 4	93736	https://www.ncbi.nlm.nih.gov/gene/?term=93736
Clip1	Clip1	CAP-GLY domain containing linker protein 1	56430	https://www.ncbi.nlm.nih.gov/gene/?term=56430
Zfpm1	Zfpm1	zinc finger protein, multitype 1	22761	https://www.ncbi.nlm.nih.gov/gene/?term=22761
Tsku	Tsku	tsukushi, small leucine rich proteoglycan	244152	https://www.ncbi.nlm.nih.gov/gene/?term=244152
Zbtb45	Zbtb45	zinc finger and BTB domain containing 45	232879	https://www.ncbi.nlm.nih.gov/gene/?term=232879
Pheta2	Pheta2	PH domain containing endocytic trafficking adaptor 2	338368	https://www.ncbi.nlm.nih.gov/gene/?term=338368
Slc35c1	Slc35c1	solute carrier family 35, member C1	228368	https://www.ncbi.nlm.nih.gov/gene/?term=228368
Ccdc137	Ccdc137	coiled-coil domain containing 137	67291	https://www.ncbi.nlm.nih.gov/gene/?term=67291
Lsm10	Lsm10	U7 snRNP-specific Sm-like protein LSM10	116748	https://www.ncbi.nlm.nih.gov/gene/?term=116748
Cyp8b1	Cyp8b1	cytochrome P450, family 8, subfamily b, polypeptide 1	13124	https://www.ncbi.nlm.nih.gov/gene/?term=13124
Gatd1	Gatd1	glutamine amidotransferase like class 1 domain containing 1	213350	https://www.ncbi.nlm.nih.gov/gene/?term=213350
Spryd4	Spryd4	SPRY domain containing 4	66701	https://www.ncbi.nlm.nih.gov/gene/?term=66701
Zbtb22	Zbtb22	zinc finger and BTB domain containing 22	81630	https://www.ncbi.nlm.nih.gov/gene/?term=81630
Irf2bp2	Irf2bp2	interferon regulatory factor 2 binding protein 2	270110	https://www.ncbi.nlm.nih.gov/gene/?term=270110
Ufsp1	Ufsp1	UFM1-specific peptidase 1	70240	https://www.ncbi.nlm.nih.gov/gene/?term=70240
Mafg	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	https://www.ncbi.nlm.nih.gov/gene/?term=17134
Pcbp1	Pcbp1	poly(rC) binding protein 1	23983	https://www.ncbi.nlm.nih.gov/gene/?term=23983
