userId	geneSymbol	geneName	entrezgene	gLink
Car5a	Car5a	carbonic anhydrase 5a, mitochondrial	12352	https://www.ncbi.nlm.nih.gov/gene/?term=12352
Mettl7b	Mettl7b	methyltransferase like 7B	71664	https://www.ncbi.nlm.nih.gov/gene/?term=71664
Itga7	Itga7	integrin alpha 7	16404	https://www.ncbi.nlm.nih.gov/gene/?term=16404
Mmp19	Mmp19	matrix metallopeptidase 19	58223	https://www.ncbi.nlm.nih.gov/gene/?term=58223
Cdk2	Cdk2	cyclin-dependent kinase 2	12566	https://www.ncbi.nlm.nih.gov/gene/?term=12566
Pmel	Pmel	premelanosome protein	20431	https://www.ncbi.nlm.nih.gov/gene/?term=20431
Pa2g4	Pa2g4	proliferation-associated 2G4	18813	https://www.ncbi.nlm.nih.gov/gene/?term=18813
Baiap2	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2	108100	https://www.ncbi.nlm.nih.gov/gene/?term=108100
R3hdm2	R3hdm2	R3H domain containing 2	71750	https://www.ncbi.nlm.nih.gov/gene/?term=71750
Inhbc	Inhbc	inhibin beta-C	16325	https://www.ncbi.nlm.nih.gov/gene/?term=16325
Ddit3	Ddit3	DNA-damage inducible transcript 3	13198	https://www.ncbi.nlm.nih.gov/gene/?term=13198
Mbd6	Mbd6	methyl-CpG binding domain protein 6	110962	https://www.ncbi.nlm.nih.gov/gene/?term=110962
Atp5a1	Atp5a1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1	11946	https://www.ncbi.nlm.nih.gov/gene/?term=11946
Nnt	Nnt	nicotinamide nucleotide transhydrogenase	18115	https://www.ncbi.nlm.nih.gov/gene/?term=18115
Paox	Paox	polyamine oxidase (exo-N4-amino)	212503	https://www.ncbi.nlm.nih.gov/gene/?term=212503
Echs1	Echs1	enoyl Coenzyme A hydratase, short chain, 1, mitochondrial	93747	https://www.ncbi.nlm.nih.gov/gene/?term=93747
Fuom	Fuom	fucose mutarotase	69064	https://www.ncbi.nlm.nih.gov/gene/?term=69064
Cyp2e1	Cyp2e1	cytochrome P450, family 2, subfamily e, polypeptide 1	13106	https://www.ncbi.nlm.nih.gov/gene/?term=13106
Urah	Urah	urate (5-hydroxyiso-) hydrolase	76974	https://www.ncbi.nlm.nih.gov/gene/?term=76974
Ric8a	Ric8a	RIC8 guanine nucleotide exchange factor A	101489	https://www.ncbi.nlm.nih.gov/gene/?term=101489
Sirt3	Sirt3	sirtuin 3	64384	https://www.ncbi.nlm.nih.gov/gene/?term=64384
Cox8b	Cox8b	cytochrome c oxidase subunit 8B	12869	https://www.ncbi.nlm.nih.gov/gene/?term=12869
Ifitm5	Ifitm5	interferon induced transmembrane protein 5	73835	https://www.ncbi.nlm.nih.gov/gene/?term=73835
Ifitm1	Ifitm1	interferon induced transmembrane protein 1	68713	https://www.ncbi.nlm.nih.gov/gene/?term=68713
Pidd1	Pidd1	p53 induced death domain protein 1	57913	https://www.ncbi.nlm.nih.gov/gene/?term=57913
Rplp2	Rplp2	ribosomal protein, large P2	67186	https://www.ncbi.nlm.nih.gov/gene/?term=67186
Pnpla2	Pnpla2	patatin-like phospholipase domain containing 2	66853	https://www.ncbi.nlm.nih.gov/gene/?term=66853
Cd151	Cd151	CD151 antigen	12476	https://www.ncbi.nlm.nih.gov/gene/?term=12476
Tspan4	Tspan4	tetraspanin 4	64540	https://www.ncbi.nlm.nih.gov/gene/?term=64540
Phkg1	Phkg1	phosphorylase kinase gamma 1	18682	https://www.ncbi.nlm.nih.gov/gene/?term=18682
Cbx8	Cbx8	chromobox 8	30951	https://www.ncbi.nlm.nih.gov/gene/?term=30951
Gaa	Gaa	glucosidase, alpha, acid	14387	https://www.ncbi.nlm.nih.gov/gene/?term=14387
Ccdc51	Ccdc51	coiled-coil domain containing 51	66658	https://www.ncbi.nlm.nih.gov/gene/?term=66658
Atrip	Atrip	ATR interacting protein	235610	https://www.ncbi.nlm.nih.gov/gene/?term=235610
Mettl26	Mettl26	methyltransferase like 26	68347	https://www.ncbi.nlm.nih.gov/gene/?term=68347
Mcrip2	Mcrip2	MAPK regulated corepressor interacting protein 2	68241	https://www.ncbi.nlm.nih.gov/gene/?term=68241
Slc25a10	Slc25a10	solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10	27376	https://www.ncbi.nlm.nih.gov/gene/?term=27376
Hgs	Hgs	HGF-regulated tyrosine kinase substrate	15239	https://www.ncbi.nlm.nih.gov/gene/?term=15239
Pard3	Pard3	par-3 family cell polarity regulator	93742	https://www.ncbi.nlm.nih.gov/gene/?term=93742
Xiap	Xiap	X-linked inhibitor of apoptosis	11798	https://www.ncbi.nlm.nih.gov/gene/?term=11798
Smad7	Smad7	SMAD family member 7	17131	https://www.ncbi.nlm.nih.gov/gene/?term=17131
Tmem14a	Tmem14a	transmembrane protein 14A	75712	https://www.ncbi.nlm.nih.gov/gene/?term=75712
Gsta3	Gsta3	glutathione S-transferase, alpha 3	14859	https://www.ncbi.nlm.nih.gov/gene/?term=14859
Kansl1l	Kansl1l	KAT8 regulatory NSL complex subunit 1-like	68691	https://www.ncbi.nlm.nih.gov/gene/?term=68691
Il1r1	Il1r1	interleukin 1 receptor, type I	16177	https://www.ncbi.nlm.nih.gov/gene/?term=16177
Sema4c	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	20353	https://www.ncbi.nlm.nih.gov/gene/?term=20353
Ctdsp1	Ctdsp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	227292	https://www.ncbi.nlm.nih.gov/gene/?term=227292
Slc11a1	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	18173	https://www.ncbi.nlm.nih.gov/gene/?term=18173
Pecr	Pecr	peroxisomal trans-2-enoyl-CoA reductase	111175	https://www.ncbi.nlm.nih.gov/gene/?term=111175
Fn1	Fn1	fibronectin 1	14268	https://www.ncbi.nlm.nih.gov/gene/?term=14268
Zfand2b	Zfand2b	zinc finger, AN1 type domain 2B	68818	https://www.ncbi.nlm.nih.gov/gene/?term=68818
Abcb6	Abcb6	ATP-binding cassette, sub-family B (MDR/TAP), member 6	74104	https://www.ncbi.nlm.nih.gov/gene/?term=74104
Ankzf1	Ankzf1	ankyrin repeat and zinc finger domain containing 1	52231	https://www.ncbi.nlm.nih.gov/gene/?term=52231
2810459M11Rik	2810459M11Rik	RIKEN cDNA 2810459M11 gene	72792	https://www.ncbi.nlm.nih.gov/gene/?term=72792
Psmd1	Psmd1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	70247	https://www.ncbi.nlm.nih.gov/gene/?term=70247
Ptma	Ptma	prothymosin alpha	19231	https://www.ncbi.nlm.nih.gov/gene/?term=19231
Rnpepl1	Rnpepl1	arginyl aminopeptidase (aminopeptidase B)-like 1	108657	https://www.ncbi.nlm.nih.gov/gene/?term=108657
Cln8	Cln8	ceroid-lipofuscinosis, neuronal 8	26889	https://www.ncbi.nlm.nih.gov/gene/?term=26889
Cfh	Cfh	complement component factor h	12628	https://www.ncbi.nlm.nih.gov/gene/?term=12628
Nr5a2	Nr5a2	nuclear receptor subfamily 5, group A, member 2	26424	https://www.ncbi.nlm.nih.gov/gene/?term=26424
Pigr	Pigr	polymeric immunoglobulin receptor	18703	https://www.ncbi.nlm.nih.gov/gene/?term=18703
Slc45a3	Slc45a3	solute carrier family 45, member 3	212980	https://www.ncbi.nlm.nih.gov/gene/?term=212980
Cdk18	Cdk18	cyclin-dependent kinase 18	18557	https://www.ncbi.nlm.nih.gov/gene/?term=18557
Cyb5r1	Cyb5r1	cytochrome b5 reductase 1	72017	https://www.ncbi.nlm.nih.gov/gene/?term=72017
Adipor1	Adipor1	adiponectin receptor 1	72674	https://www.ncbi.nlm.nih.gov/gene/?term=72674
Glul	Glul	glutamate-ammonia ligase (glutamine synthetase)	14645	https://www.ncbi.nlm.nih.gov/gene/?term=14645
Ahctf1	Ahctf1	AT hook containing transcription factor 1	226747	https://www.ncbi.nlm.nih.gov/gene/?term=226747
Cox20	Cox20	cytochrome c oxidase assembly protein 20	66359	https://www.ncbi.nlm.nih.gov/gene/?term=66359
Tmem63a	Tmem63a	transmembrane protein 63a	208795	https://www.ncbi.nlm.nih.gov/gene/?term=208795
Fh1	Fh1	fumarate hydratase 1	14194	https://www.ncbi.nlm.nih.gov/gene/?term=14194
Apcs	Apcs	serum amyloid P-component	20219	https://www.ncbi.nlm.nih.gov/gene/?term=20219
Dcaf8	Dcaf8	DDB1 and CUL4 associated factor 8	98193	https://www.ncbi.nlm.nih.gov/gene/?term=98193
Mpc2	Mpc2	mitochondrial pyruvate carrier 2	70456	https://www.ncbi.nlm.nih.gov/gene/?term=70456
Phyh	Phyh	phytanoyl-CoA hydroxylase	16922	https://www.ncbi.nlm.nih.gov/gene/?term=16922
Ucma	Ucma	upper zone of growth plate and cartilage matrix associated	68527	https://www.ncbi.nlm.nih.gov/gene/?term=68527
Mcm10	Mcm10	minichromosome maintenance 10 replication initiation factor	70024	https://www.ncbi.nlm.nih.gov/gene/?term=70024
Serpinc1	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	11905	https://www.ncbi.nlm.nih.gov/gene/?term=11905
Bmi1	Bmi1	Bmi1 polycomb ring finger oncogene	12151	https://www.ncbi.nlm.nih.gov/gene/?term=12151
Mllt10	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10	17354	https://www.ncbi.nlm.nih.gov/gene/?term=17354
Nek6	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6	59126	https://www.ncbi.nlm.nih.gov/gene/?term=59126
Mmadhc	Mmadhc	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria	109129	https://www.ncbi.nlm.nih.gov/gene/?term=109129
Acbd5	Acbd5	acyl-Coenzyme A binding domain containing 5	74159	https://www.ncbi.nlm.nih.gov/gene/?term=74159
Ddx31	Ddx31	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 31	227674	https://www.ncbi.nlm.nih.gov/gene/?term=227674
Ptges2	Ptges2	prostaglandin E synthase 2	96979	https://www.ncbi.nlm.nih.gov/gene/?term=96979
Agpat2	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	67512	https://www.ncbi.nlm.nih.gov/gene/?term=67512
Notch1	Notch1	notch 1	18128	https://www.ncbi.nlm.nih.gov/gene/?term=18128
Arrdc1	Arrdc1	arrestin domain containing 1	215705	https://www.ncbi.nlm.nih.gov/gene/?term=215705
Slc43a1	Slc43a1	solute carrier family 43, member 1	72401	https://www.ncbi.nlm.nih.gov/gene/?term=72401
Timm10	Timm10	translocase of inner mitochondrial membrane 10	30059	https://www.ncbi.nlm.nih.gov/gene/?term=30059
Ube2l6	Ube2l6	ubiquitin-conjugating enzyme E2L 6	56791	https://www.ncbi.nlm.nih.gov/gene/?term=56791
Sp3	Sp3	trans-acting transcription factor 3	20687	https://www.ncbi.nlm.nih.gov/gene/?term=20687
Caprin1	Caprin1	cell cycle associated protein 1	53872	https://www.ncbi.nlm.nih.gov/gene/?term=53872
Cat	Cat	catalase	12359	https://www.ncbi.nlm.nih.gov/gene/?term=12359
Arfgap2	Arfgap2	ADP-ribosylation factor GTPase activating protein 2	77038	https://www.ncbi.nlm.nih.gov/gene/?term=77038
Adal	Adal	adenosine deaminase-like	75894	https://www.ncbi.nlm.nih.gov/gene/?term=75894
Atrn	Atrn	attractin	11990	https://www.ncbi.nlm.nih.gov/gene/?term=11990
Knl1	Knl1	kinetochore scaffold 1	76464	https://www.ncbi.nlm.nih.gov/gene/?term=76464
Tmem230	Tmem230	transmembrane protein 230	70612	https://www.ncbi.nlm.nih.gov/gene/?term=70612
Pcna	Pcna	proliferating cell nuclear antigen	18538	https://www.ncbi.nlm.nih.gov/gene/?term=18538
Slc27a2	Slc27a2	solute carrier family 27 (fatty acid transporter), member 2	26458	https://www.ncbi.nlm.nih.gov/gene/?term=26458
Sppl2a	Sppl2a	signal peptide peptidase like 2A	66552	https://www.ncbi.nlm.nih.gov/gene/?term=66552
Snx5	Snx5	sorting nexin 5	69178	https://www.ncbi.nlm.nih.gov/gene/?term=69178
Mgme1	Mgme1	mitochondrial genome maintenance exonuclease 1	74528	https://www.ncbi.nlm.nih.gov/gene/?term=74528
Impa1	Impa1	inositol (myo)-1(or 4)-monophosphatase 1	55980	https://www.ncbi.nlm.nih.gov/gene/?term=55980
Car3	Car3	carbonic anhydrase 3	12350	https://www.ncbi.nlm.nih.gov/gene/?term=12350
Helz2	Helz2	helicase with zinc finger 2, transcriptional coactivator	229003	https://www.ncbi.nlm.nih.gov/gene/?term=229003
Ncoa3	Ncoa3	nuclear receptor coactivator 3	17979	https://www.ncbi.nlm.nih.gov/gene/?term=17979
Dclre1b	Dclre1b	DNA cross-link repair 1B	140917	https://www.ncbi.nlm.nih.gov/gene/?term=140917
Hmgcs2	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	15360	https://www.ncbi.nlm.nih.gov/gene/?term=15360
Dram2	Dram2	DNA-damage regulated autophagy modulator 2	67171	https://www.ncbi.nlm.nih.gov/gene/?term=67171
Crtc2	Crtc2	CREB regulated transcription coactivator 2	74343	https://www.ncbi.nlm.nih.gov/gene/?term=74343
Hax1	Hax1	HCLS1 associated X-1	23897	https://www.ncbi.nlm.nih.gov/gene/?term=23897
Slc50a1	Slc50a1	solute carrier family 50 (sugar transporter), member 1	19729	https://www.ncbi.nlm.nih.gov/gene/?term=19729
Efna1	Efna1	ephrin A1	13636	https://www.ncbi.nlm.nih.gov/gene/?term=13636
Rnpc3	Rnpc3	RNA-binding region (RNP1, RRM) containing 3	67225	https://www.ncbi.nlm.nih.gov/gene/?term=67225
Asic5	Asic5	acid-sensing (proton-gated) ion channel family member 5	58170	https://www.ncbi.nlm.nih.gov/gene/?term=58170
Tdo2	Tdo2	tryptophan 2,3-dioxygenase	56720	https://www.ncbi.nlm.nih.gov/gene/?term=56720
Pmf1	Pmf1	polyamine-modulated factor 1	67037	https://www.ncbi.nlm.nih.gov/gene/?term=67037
Rps3a1	Rps3a1	ribosomal protein S3A1	20091	https://www.ncbi.nlm.nih.gov/gene/?term=20091
Gclm	Gclm	glutamate-cysteine ligase, modifier subunit	14630	https://www.ncbi.nlm.nih.gov/gene/?term=14630
Abcd3	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	19299	https://www.ncbi.nlm.nih.gov/gene/?term=19299
Mttp	Mttp	microsomal triglyceride transfer protein	17777	https://www.ncbi.nlm.nih.gov/gene/?term=17777
Cisd2	Cisd2	CDGSH iron sulfur domain 2	67006	https://www.ncbi.nlm.nih.gov/gene/?term=67006
Uox	Uox	urate oxidase	22262	https://www.ncbi.nlm.nih.gov/gene/?term=22262
Decr1	Decr1	2,4-dienoyl CoA reductase 1, mitochondrial	67460	https://www.ncbi.nlm.nih.gov/gene/?term=67460
Nbn	Nbn	nibrin	27354	https://www.ncbi.nlm.nih.gov/gene/?term=27354
Gtf2b	Gtf2b	general transcription factor IIB	229906	https://www.ncbi.nlm.nih.gov/gene/?term=229906
Aldob	Aldob	aldolase B, fructose-bisphosphate	230163	https://www.ncbi.nlm.nih.gov/gene/?term=230163
Dnaja1	Dnaja1	DnaJ heat shock protein family (Hsp40) member A1	15502	https://www.ncbi.nlm.nih.gov/gene/?term=15502
B4galt1	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	14595	https://www.ncbi.nlm.nih.gov/gene/?term=14595
Tmem38b	Tmem38b	transmembrane protein 38B	52076	https://www.ncbi.nlm.nih.gov/gene/?term=52076
Epb41l4b	Epb41l4b	erythrocyte membrane protein band 4.1 like 4b	54357	https://www.ncbi.nlm.nih.gov/gene/?term=54357
Enho	Enho	energy homeostasis associated	69638	https://www.ncbi.nlm.nih.gov/gene/?term=69638
Pigo	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	56703	https://www.ncbi.nlm.nih.gov/gene/?term=56703
Stoml2	Stoml2	stomatin (Epb7.2)-like 2	66592	https://www.ncbi.nlm.nih.gov/gene/?term=66592
Cd72	Cd72	CD72 antigen	12517	https://www.ncbi.nlm.nih.gov/gene/?term=12517
Tln1	Tln1	talin 1	21894	https://www.ncbi.nlm.nih.gov/gene/?term=21894
Creb3	Creb3	cAMP responsive element binding protein 3	12913	https://www.ncbi.nlm.nih.gov/gene/?term=12913
Plin2	Plin2	NA	11520	https://www.ncbi.nlm.nih.gov/gene/?term=11520
Ak4	Ak4	adenylate kinase 4	11639	https://www.ncbi.nlm.nih.gov/gene/?term=11639
St3gal3	St3gal3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	20441	https://www.ncbi.nlm.nih.gov/gene/?term=20441
Itgb3bp	Itgb3bp	integrin beta 3 binding protein (beta3-endonexin)	67733	https://www.ncbi.nlm.nih.gov/gene/?term=67733
Cdkn2c	Cdkn2c	cyclin dependent kinase inhibitor 2C	12580	https://www.ncbi.nlm.nih.gov/gene/?term=12580
Nfia	Nfia	nuclear factor I/A	18027	https://www.ncbi.nlm.nih.gov/gene/?term=18027
Pum1	Pum1	pumilio RNA-binding family member 1	80912	https://www.ncbi.nlm.nih.gov/gene/?term=80912
Echdc2	Echdc2	enoyl Coenzyme A hydratase domain containing 2	52430	https://www.ncbi.nlm.nih.gov/gene/?term=52430
Scp2	Scp2	sterol carrier protein 2, liver	20280	https://www.ncbi.nlm.nih.gov/gene/?term=20280
Dyrk2	Dyrk2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	69181	https://www.ncbi.nlm.nih.gov/gene/?term=69181
P3h1	P3h1	prolyl 3-hydroxylase 1	56401	https://www.ncbi.nlm.nih.gov/gene/?term=56401
Pnrc2	Pnrc2	proline-rich nuclear receptor coactivator 2	52830	https://www.ncbi.nlm.nih.gov/gene/?term=52830
Tal1	Tal1	T cell acute lymphocytic leukemia 1	21349	https://www.ncbi.nlm.nih.gov/gene/?term=21349
Aldh4a1	Aldh4a1	aldehyde dehydrogenase 4 family, member A1	212647	https://www.ncbi.nlm.nih.gov/gene/?term=212647
Akr7a5	Akr7a5	aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)	110198	https://www.ncbi.nlm.nih.gov/gene/?term=110198
Ptpn12	Ptpn12	protein tyrosine phosphatase, non-receptor type 12	19248	https://www.ncbi.nlm.nih.gov/gene/?term=19248
Azin2	Azin2	antizyme inhibitor 2	242669	https://www.ncbi.nlm.nih.gov/gene/?term=242669
Ak2	Ak2	adenylate kinase 2	11637	https://www.ncbi.nlm.nih.gov/gene/?term=11637
Zbtb8a	Zbtb8a	zinc finger and BTB domain containing 8a	73680	https://www.ncbi.nlm.nih.gov/gene/?term=73680
Yrdc	Yrdc	yrdC domain containing (E.coli)	230734	https://www.ncbi.nlm.nih.gov/gene/?term=230734
Rcc1	Rcc1	regulator of chromosome condensation 1	100088	https://www.ncbi.nlm.nih.gov/gene/?term=100088
Zbtb48	Zbtb48	zinc finger and BTB domain containing 48	100090	https://www.ncbi.nlm.nih.gov/gene/?term=100090
Park7	Park7	Parkinson disease (autosomal recessive, early onset) 7	57320	https://www.ncbi.nlm.nih.gov/gene/?term=57320
Errfi1	Errfi1	ERBB receptor feedback inhibitor 1	74155	https://www.ncbi.nlm.nih.gov/gene/?term=74155
Masp2	Masp2	mannan-binding lectin serine peptidase 2	17175	https://www.ncbi.nlm.nih.gov/gene/?term=17175
H6pd	H6pd	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	100198	https://www.ncbi.nlm.nih.gov/gene/?term=100198
Atad3a	Atad3a	ATPase family, AAA domain containing 3A	108888	https://www.ncbi.nlm.nih.gov/gene/?term=108888
Mxra8	Mxra8	matrix-remodelling associated 8	74761	https://www.ncbi.nlm.nih.gov/gene/?term=74761
Dvl1	Dvl1	dishevelled segment polarity protein 1	13542	https://www.ncbi.nlm.nih.gov/gene/?term=13542
Fosl2	Fosl2	fos-like antigen 2	14284	https://www.ncbi.nlm.nih.gov/gene/?term=14284
Eif2b4	Eif2b4	eukaryotic translation initiation factor 2B, subunit 4 delta	13667	https://www.ncbi.nlm.nih.gov/gene/?term=13667
Snx17	Snx17	sorting nexin 17	266781	https://www.ncbi.nlm.nih.gov/gene/?term=266781
Cgref1	Cgref1	cell growth regulator with EF hand domain 1	68567	https://www.ncbi.nlm.nih.gov/gene/?term=68567
Khk	Khk	ketohexokinase	16548	https://www.ncbi.nlm.nih.gov/gene/?term=16548
Emilin1	Emilin1	elastin microfibril interfacer 1	100952	https://www.ncbi.nlm.nih.gov/gene/?term=100952
Klf3	Klf3	Kruppel-like factor 3 (basic)	16599	https://www.ncbi.nlm.nih.gov/gene/?term=16599
Tpst2	Tpst2	protein-tyrosine sulfotransferase 2	22022	https://www.ncbi.nlm.nih.gov/gene/?term=22022
Wsb2	Wsb2	WD repeat and SOCS box-containing 2	59043	https://www.ncbi.nlm.nih.gov/gene/?term=59043
Alb	Alb	albumin	11657	https://www.ncbi.nlm.nih.gov/gene/?term=11657
Pitpnm2	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2	19679	https://www.ncbi.nlm.nih.gov/gene/?term=19679
Slc15a4	Slc15a4	solute carrier family 15, member 4	100561	https://www.ncbi.nlm.nih.gov/gene/?term=100561
Bcl7a	Bcl7a	B cell CLL/lymphoma 7A	77045	https://www.ncbi.nlm.nih.gov/gene/?term=77045
Hpd	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	15445	https://www.ncbi.nlm.nih.gov/gene/?term=15445
Psph	Psph	phosphoserine phosphatase	100678	https://www.ncbi.nlm.nih.gov/gene/?term=100678
Aldh2	Aldh2	aldehyde dehydrogenase 2, mitochondrial	11669	https://www.ncbi.nlm.nih.gov/gene/?term=11669
Acad10	Acad10	acyl-Coenzyme A dehydrogenase family, member 10	71985	https://www.ncbi.nlm.nih.gov/gene/?term=71985
Brap	Brap	BRCA1 associated protein	72399	https://www.ncbi.nlm.nih.gov/gene/?term=72399
Mfsd7a	Mfsd7a	major facilitator superfamily domain containing 7A	243197	https://www.ncbi.nlm.nih.gov/gene/?term=243197
Ep400	Ep400	E1A binding protein p400	75560	https://www.ncbi.nlm.nih.gov/gene/?term=75560
Pus1	Pus1	pseudouridine synthase 1	56361	https://www.ncbi.nlm.nih.gov/gene/?term=56361
Ulk1	Ulk1	unc-51 like kinase 1	22241	https://www.ncbi.nlm.nih.gov/gene/?term=22241
Sirt4	Sirt4	sirtuin 4	75387	https://www.ncbi.nlm.nih.gov/gene/?term=75387
Pxn	Pxn	paxillin	19303	https://www.ncbi.nlm.nih.gov/gene/?term=19303
Cyp2w1	Cyp2w1	cytochrome P450, family 2, subfamily w, polypeptide 1	545817	https://www.ncbi.nlm.nih.gov/gene/?term=545817
Psmg3	Psmg3	proteasome (prosome, macropain) assembly chaperone 3	66506	https://www.ncbi.nlm.nih.gov/gene/?term=66506
Ung	Ung	uracil DNA glycosylase	22256	https://www.ncbi.nlm.nih.gov/gene/?term=22256
Sdsl	Sdsl	serine dehydratase-like	257635	https://www.ncbi.nlm.nih.gov/gene/?term=257635
Sds	Sds	serine dehydratase	231691	https://www.ncbi.nlm.nih.gov/gene/?term=231691
Ptcd1	Ptcd1	pentatricopeptide repeat domain 1	71799	https://www.ncbi.nlm.nih.gov/gene/?term=71799
Cpsf4	Cpsf4	cleavage and polyadenylation specific factor 4	54188	https://www.ncbi.nlm.nih.gov/gene/?term=54188
Zkscan14	Zkscan14	zinc finger with KRAB and SCAN domains 14	67235	https://www.ncbi.nlm.nih.gov/gene/?term=67235
Slc46a3	Slc46a3	solute carrier family 46, member 3	71706	https://www.ncbi.nlm.nih.gov/gene/?term=71706
Ephb4	Ephb4	Eph receptor B4	13846	https://www.ncbi.nlm.nih.gov/gene/?term=13846
Tfr2	Tfr2	transferrin receptor 2	50765	https://www.ncbi.nlm.nih.gov/gene/?term=50765
Pcolce	Pcolce	procollagen C-endopeptidase enhancer protein	18542	https://www.ncbi.nlm.nih.gov/gene/?term=18542
Zkscan1	Zkscan1	zinc finger with KRAB and SCAN domains 1	74570	https://www.ncbi.nlm.nih.gov/gene/?term=74570
Cbx3	Cbx3	chromobox 3	12417	https://www.ncbi.nlm.nih.gov/gene/?term=12417
Tbxas1	Tbxas1	thromboxane A synthase 1, platelet	21391	https://www.ncbi.nlm.nih.gov/gene/?term=21391
Pcyox1	Pcyox1	prenylcysteine oxidase 1	66881	https://www.ncbi.nlm.nih.gov/gene/?term=66881
Nat8	Nat8	N-acetyltransferase 8 (GCN5-related)	68396	https://www.ncbi.nlm.nih.gov/gene/?term=68396
Fbxl14	Fbxl14	F-box and leucine-rich repeat protein 14	101358	https://www.ncbi.nlm.nih.gov/gene/?term=101358
Ino80b	Ino80b	INO80 complex subunit B	70020	https://www.ncbi.nlm.nih.gov/gene/?term=70020
Wbp1	Wbp1	WW domain binding protein 1	22377	https://www.ncbi.nlm.nih.gov/gene/?term=22377
Mogs	Mogs	mannosyl-oligosaccharide glucosidase	57377	https://www.ncbi.nlm.nih.gov/gene/?term=57377
Mrpl53	Mrpl53	mitochondrial ribosomal protein L53	68499	https://www.ncbi.nlm.nih.gov/gene/?term=68499
Rab43	Rab43	RAB43, member RAS oncogene family	69834	https://www.ncbi.nlm.nih.gov/gene/?term=69834
Slc6a13	Slc6a13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	14412	https://www.ncbi.nlm.nih.gov/gene/?term=14412
Mlf2	Mlf2	myeloid leukemia factor 2	30853	https://www.ncbi.nlm.nih.gov/gene/?term=30853
Ptms	Ptms	parathymosin	69202	https://www.ncbi.nlm.nih.gov/gene/?term=69202
Lag3	Lag3	lymphocyte-activation gene 3	16768	https://www.ncbi.nlm.nih.gov/gene/?term=16768
Dusp16	Dusp16	dual specificity phosphatase 16	70686	https://www.ncbi.nlm.nih.gov/gene/?term=70686
Atf7ip	Atf7ip	activating transcription factor 7 interacting protein	54343	https://www.ncbi.nlm.nih.gov/gene/?term=54343
Ergic2	Ergic2	ERGIC and golgi 2	67456	https://www.ncbi.nlm.nih.gov/gene/?term=67456
Necap1	Necap1	NECAP endocytosis associated 1	67602	https://www.ncbi.nlm.nih.gov/gene/?term=67602
Ltbr	Ltbr	lymphotoxin B receptor	17000	https://www.ncbi.nlm.nih.gov/gene/?term=17000
Mzf1	Mzf1	myeloid zinc finger 1	109889	https://www.ncbi.nlm.nih.gov/gene/?term=109889
Slc27a5	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	26459	https://www.ncbi.nlm.nih.gov/gene/?term=26459
Tmem238	Tmem238	transmembrane protein 238	664968	https://www.ncbi.nlm.nih.gov/gene/?term=664968
Rpl28	Rpl28	ribosomal protein L28	19943	https://www.ncbi.nlm.nih.gov/gene/?term=19943
Furin	Furin	furin (paired basic amino acid cleaving enzyme)	18550	https://www.ncbi.nlm.nih.gov/gene/?term=18550
Nr2f2	Nr2f2	nuclear receptor subfamily 2, group F, member 2	11819	https://www.ncbi.nlm.nih.gov/gene/?term=11819
Mylpf	Mylpf	myosin light chain, phosphorylatable, fast skeletal muscle	17907	https://www.ncbi.nlm.nih.gov/gene/?term=17907
Maz	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	17188	https://www.ncbi.nlm.nih.gov/gene/?term=17188
Pagr1a	Pagr1a	PAXIP1 associated glutamate rich protein 1A	67278	https://www.ncbi.nlm.nih.gov/gene/?term=67278
Mvp	Mvp	major vault protein	78388	https://www.ncbi.nlm.nih.gov/gene/?term=78388
Stard10	Stard10	START domain containing 10	56018	https://www.ncbi.nlm.nih.gov/gene/?term=56018
